"","NRI_ID","STATE","STATEABBRV","COUNTY","AVLN_risk","CFLD_risk","CWAV_risk","DRGT_risk","ERQK_risk","HAIL_risk","HWAV_risk","HRCN_risk","ISTM_risk","LNDS_risk","LTNG_risk","RFLD_risk","SWND_risk","TRND_risk","TSUN_risk","VLCN_risk","WFIR_risk","WNTW_risk"
"3056","C55015","Wisconsin","WI","Calumet","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3057","C55017","Wisconsin","WI","Chippewa","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3058","C55019","Wisconsin","WI","Clark","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3059","C55021","Wisconsin","WI","Columbia","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Middle","Very Low","Very Low","Low","Middle"
"3060","C55023","Wisconsin","WI","Crawford","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Low","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"3061","C55025","Wisconsin","WI","Dane","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","High","Middle","Very Low","Very Low","Low","Middle"
"3062","C55027","Wisconsin","WI","Dodge","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Middle","Very Low","Very Low","Low","Middle"
"3063","C55029","Wisconsin","WI","Door","Very Low","Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","High"
"3064","C55031","Wisconsin","WI","Douglas","Very Low","Low","High","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","High"
"3065","C55033","Wisconsin","WI","Dunn","Very Low","Very Low","High","Low","Low","Middle","Low","Very Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3066","C55035","Wisconsin","WI","Eau Claire","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3067","C55037","Wisconsin","WI","Florence","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3068","C55039","Wisconsin","WI","Fond du Lac","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3069","C55041","Wisconsin","WI","Forest","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3070","C55043","Wisconsin","WI","Grant","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Low","Low","Low","Middle","Middle","High","Middle","Very Low","Very Low","Low","Middle"
"3071","C55045","Wisconsin","WI","Green","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"3072","C55047","Wisconsin","WI","Green Lake","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3073","C55049","Wisconsin","WI","Iowa","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"3074","C55051","Wisconsin","WI","Iron","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Very High"
"3075","C55053","Wisconsin","WI","Jackson","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3076","C55055","Wisconsin","WI","Jefferson","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"3077","C55057","Wisconsin","WI","Juneau","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3078","C55059","Wisconsin","WI","Kenosha","Very Low","Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","High","Low","Very Low","Very Low","Low","Middle"
"3079","C55061","Wisconsin","WI","Kewaunee","Very Low","Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3080","C55063","Wisconsin","WI","La Crosse","Very Low","Very Low","Middle","Low","Low","Middle","Middle","Very Low","Low","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"3081","C55065","Wisconsin","WI","Lafayette","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"3082","C55067","Wisconsin","WI","Langlade","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3083","C55069","Wisconsin","WI","Lincoln","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3084","C55071","Wisconsin","WI","Manitowoc","Very Low","Low","Middle","Low","Low","Low","Low","Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3085","C55073","Wisconsin","WI","Marathon","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Middle","Very Low","Very Low","Low","Middle"
"3086","C55075","Wisconsin","WI","Marinette","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3087","C55077","Wisconsin","WI","Marquette","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3088","C55078","Wisconsin","WI","Menominee","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3089","C55079","Wisconsin","WI","Milwaukee","Very Low","Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3090","C55081","Wisconsin","WI","Monroe","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3091","C55083","Wisconsin","WI","Oconto","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3092","C55085","Wisconsin","WI","Oneida","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3093","C55087","Wisconsin","WI","Outagamie","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3094","C55089","Wisconsin","WI","Ozaukee","Very Low","Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3095","C55091","Wisconsin","WI","Pepin","Very Low","Very Low","High","Low","Low","Middle","Low","Very Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3096","C55093","Wisconsin","WI","Pierce","Very Low","Very Low","High","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"3097","C55095","Wisconsin","WI","Polk","Very Low","Very Low","High","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3098","C55097","Wisconsin","WI","Portage","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3099","C55099","Wisconsin","WI","Price","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3100","C55101","Wisconsin","WI","Racine","Very Low","Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"3101","C55103","Wisconsin","WI","Richland","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3102","C55105","Wisconsin","WI","Rock","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Middle","High","Middle","Very Low","Very Low","Low","Middle"
"3103","C55107","Wisconsin","WI","Rusk","Very Low","Very Low","High","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3104","C55109","Wisconsin","WI","St. Croix","Very Low","Very Low","High","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","High","Low","Very Low","Very Low","Low","High"
"3105","C55111","Wisconsin","WI","Sauk","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Middle","Middle","Middle","Very Low","Very Low","Low","Middle"
"3106","C55113","Wisconsin","WI","Sawyer","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","High"
"3107","C55115","Wisconsin","WI","Shawano","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3108","C55117","Wisconsin","WI","Sheboygan","Very Low","Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3109","C55119","Wisconsin","WI","Taylor","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3110","C55121","Wisconsin","WI","Trempealeau","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"3111","C55123","Wisconsin","WI","Vernon","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Middle","Middle","Low","Very Low","Very Low","Low","Middle"
"3112","C55125","Wisconsin","WI","Vilas","Very Low","Very Low","Middle","Low","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","High"
"3113","C55127","Wisconsin","WI","Walworth","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"3114","C55129","Wisconsin","WI","Washburn","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3115","C55131","Wisconsin","WI","Washington","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3116","C55133","Wisconsin","WI","Waukesha","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Middle","Low","Middle","Low","High","Low","Very Low","Very Low","Low","Middle"
"3117","C55135","Wisconsin","WI","Waupaca","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3118","C55137","Wisconsin","WI","Waushara","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3119","C55139","Wisconsin","WI","Winnebago","Very Low","Very Low","Middle","Low","Low","Middle","Low","Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3120","C55141","Wisconsin","WI","Wood","Very Low","Very Low","Middle","Low","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Middle","Low","Very Low","Very Low","Low","Middle"
"3121","C56001","Wyoming","WY","Albany","Low","Very Low","High","Middle","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","Middle","Very Low","Very Low","Low","High"
"3122","C56003","Wyoming","WY","Big Horn","Very Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3123","C56005","Wyoming","WY","Campbell","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","Middle","Very Low","Very Low","Middle","Middle"
"3124","C56007","Wyoming","WY","Carbon","Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","High"
"3125","C56009","Wyoming","WY","Converse","Very Low","Very Low","High","High","Low","Low","Low","Very Low","Low","Low","Middle","Low","Low","Middle","Very Low","Very Low","Middle","High"
"3126","C56011","Wyoming","WY","Crook","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","Middle","Very Low","Very Low","Middle","High"
"3127","C56013","Wyoming","WY","Fremont","Very High","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","High"
"3128","C56015","Wyoming","WY","Goshen","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","High","Very Low","Very Low","Low","Middle"
"3129","C56017","Wyoming","WY","Hot Springs","Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Very High","Low","Low","Low","Low","Very Low","Very Low","Low","Middle"
"3130","C56019","Wyoming","WY","Johnson","Very Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","Middle"
"3131","C56021","Wyoming","WY","Laramie","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Very Low","Low","Low","Middle","Middle","Low","Very High","Very Low","Very Low","Low","High"
"3132","C56023","Wyoming","WY","Lincoln","Very High","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Very Low","Low","High"
"3133","C56025","Wyoming","WY","Natrona","Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Low","High"
"3134","C56027","Wyoming","WY","Niobrara","Very Low","Very Low","High","High","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","Middle","Very Low","Very Low","Middle","High"
"3135","C56029","Wyoming","WY","Park","Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Very High","Low","Low","Low","Low","Very Low","Low","Low","High"
"3136","C56031","Wyoming","WY","Platte","Very Low","Very Low","Middle","Middle","Low","Middle","Low","Very Low","Low","Low","Middle","Low","Low","Middle","Very Low","Very Low","Middle","High"
"3137","C56033","Wyoming","WY","Sheridan","Low","Very Low","Middle","High","Low","Low","Low","Very Low","Low","Low","Low","Low","Low","Low","Very Low","Very Low","Middle","High"
"3138","C56035","Wyoming","WY","Sublette","Very High","Very Low","Middle","Middle","Low","Low","Low","Very Low","Low","Middle","Low","Low","Low","Low","Very Low","Very Low","Low","High"
